Rk,G,Date,Age,Tm,,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,,30/10/2012,22-054,WAS,@,CLE,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,,03/11/2012,22-058,WAS,,BOS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,,07/11/2012,22-062,WAS,@,BOS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,,09/11/2012,22-064,WAS,,MIL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,,10/11/2012,22-065,WAS,@,IND,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,,13/11/2012,22-068,WAS,@,CHA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,,14/11/2012,22-069,WAS,@,DAL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,,17/11/2012,22-072,WAS,,UTA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,,19/11/2012,22-074,WAS,,IND,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,,21/11/2012,22-076,WAS,@,ATL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,,24/11/2012,22-079,WAS,,CHA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,,26/11/2012,22-081,WAS,,SAS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,,28/11/2012,22-083,WAS,,POR,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,,30/11/2012,22-085,WAS,@,NYK,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,,04/12/2012,22-089,WAS,,MIA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,,07/12/2012,22-092,WAS,@,ATL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,,08/12/2012,22-093,WAS,,GSW,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
18,,11/12/2012,22-096,WAS,@,NOH,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
19,,12/12/2012,22-097,WAS,@,HOU,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
20,,14/12/2012,22-099,WAS,,LAL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
21,,15/12/2012,22-100,WAS,@,MIA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
22,,18/12/2012,22-103,WAS,,ATL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
23,,19/12/2012,22-104,WAS,@,ORL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
24,,21/12/2012,22-106,WAS,@,DET,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
25,,22/12/2012,22-107,WAS,,DET,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
26,,26/12/2012,22-111,WAS,,CLE,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
27,,28/12/2012,22-113,WAS,,ORL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
28,,29/12/2012,22-114,WAS,@,CHI,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
29,,01/01/2013,22-117,WAS,,DAL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
30,,02/01/2013,22-118,WAS,@,IND,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
31,,04/01/2013,22-120,WAS,,BRK,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
32,,06/01/2013,22-122,WAS,@,MIA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
33,,07/01/2013,22-123,WAS,,OKC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
34,1,12/01/2013,22-128,WAS,,ATL,0,20:54,5,11,0.455,0,0,,4,5,0.8,0,2,2,4,0,0,3,2,14,7.5,6
35,2,14/01/2013,22-130,WAS,,ORL,0,19:49,3,8,0.375,0,0,,6,6,1,1,0,1,6,1,0,2,0,12,11.5,1
36,3,16/01/2013,22-132,WAS,@,SAC,0,25:55:00,6,15,0.4,0,2,0,2,4,0.5,1,2,3,10,3,1,1,1,14,15.7,-3
37,4,18/01/2013,22-134,WAS,@,DEN,0,25:58:00,4,9,0.444,0,1,0,6,6,1,1,3,4,12,0,2,6,4,14,13.1,13
38,5,19/01/2013,22-135,WAS,@,LAC,0,30:41:00,7,16,0.438,0,2,0,10,14,0.714,0,3,3,6,2,2,3,4,24,17.9,2
39,6,21/01/2013,22-137,WAS,@,POR,0,26:22:00,2,8,0.25,0,0,,2,2,1,0,3,3,2,1,0,4,3,6,-0.7,-6
40,7,23/01/2013,22-139,WAS,@,UTA,0,26:40:00,5,11,0.455,0,0,,4,4,1,1,1,2,8,0,1,1,2,14,13.8,-9
41,8,25/01/2013,22-141,WAS,,MIN,1,20:58,6,10,0.6,0,0,,2,3,0.667,0,1,1,5,0,2,2,3,14,11,15
42,9,26/01/2013,22-142,WAS,,CHI,1,27:15:00,6,13,0.462,0,0,,3,4,0.75,0,3,3,7,1,0,4,1,15,10.3,18
43,10,28/01/2013,22-144,WAS,,SAC,1,29:56:00,9,16,0.563,0,0,,1,2,0.5,0,1,1,6,0,0,2,3,19,12.3,-2
44,11,30/01/2013,22-146,WAS,@,PHI,1,32:03:00,3,12,0.25,0,2,0,3,5,0.6,0,5,5,6,1,2,5,1,9,3.7,-1
45,12,01/02/2013,22-148,WAS,@,MEM,1,23:29,3,8,0.375,1,2,0.5,2,2,1,0,7,7,6,0,0,4,4,9,5.3,-9
46,13,02/02/2013,22-149,WAS,@,SAS,1,36:07:00,10,22,0.455,0,2,0,1,1,1,2,3,5,9,1,0,4,5,21,13.2,-9
47,14,04/02/2013,22-151,WAS,,LAC,1,32:09:00,6,18,0.333,0,0,,1,3,0.333,0,1,1,8,1,0,2,3,13,5.7,9
48,15,06/02/2013,22-153,WAS,,NYK,1,38:53:00,8,18,0.444,0,1,0,5,5,1,1,4,5,9,0,1,6,2,21,13.7,21
49,16,08/02/2013,22-155,WAS,,BRK,1,33:01:00,6,17,0.353,0,0,,3,3,1,1,3,4,9,4,0,2,5,15,13.4,15
50,17,11/02/2013,22-158,WAS,@,MIL,1,32:43:00,5,6,0.833,0,0,,4,6,0.667,0,4,4,10,1,0,7,1,14,12.8,0
51,18,13/02/2013,22-160,WAS,@,DET,1,36:08:00,4,11,0.364,0,1,0,8,10,0.8,0,3,3,9,2,1,3,0,16,16,-8
52,19,19/02/2013,22-166,WAS,,TOR,1,31:11:00,1,12,0.083,0,0,,7,8,0.875,0,3,3,6,3,2,7,3,9,1.9,-17
53,20,22/02/2013,22-169,WAS,,DEN,1,32:59:00,5,12,0.417,0,0,,4,4,1,1,0,1,10,1,3,6,3,14,11.2,1
54,21,23/02/2013,22-170,WAS,,HOU,1,34:33:00,4,10,0.4,0,0,,4,4,1,0,4,4,11,0,1,2,2,12,13.4,12
55,22,25/02/2013,22-172,WAS,@,TOR,1,24:16:00,3,11,0.273,0,0,,4,4,1,0,5,5,7,1,0,1,2,10,9.1,5
56,23,27/02/2013,22-174,WAS,,DET,1,24:02:00,3,9,0.333,0,0,,0,0,,0,1,1,4,1,0,7,1,6,-2.4,-12
57,24,01/03/2013,22-176,WAS,,NYK,1,42:11:00,6,14,0.429,0,1,0,4,4,1,1,2,3,7,3,1,5,3,16,12.3,-10
58,25,03/03/2013,22-178,WAS,,PHI,1,31:20:00,7,11,0.636,0,1,0,2,2,1,1,4,5,6,0,1,2,2,16,15.1,0
59,26,06/03/2013,22-181,WAS,@,MIN,1,38:49:00,7,15,0.467,0,1,0,5,5,1,1,2,3,7,3,1,6,3,19,14,1
60,27,08/03/2013,22-183,WAS,@,BRK,1,32:11:00,6,19,0.316,0,1,0,4,6,0.667,1,5,6,3,2,1,1,2,16,9.5,-17
61,28,09/03/2013,22-184,WAS,,CHA,1,30:23:00,6,11,0.545,1,1,1,0,1,0,0,2,2,6,1,2,3,0,13,11.5,9
62,29,12/03/2013,22-187,WAS,@,CLE,1,36:44:00,7,15,0.467,0,0,,13,14,0.929,2,5,7,14,1,1,4,4,27,27.7,12
63,30,13/03/2013,22-188,WAS,,MIL,1,42:58:00,10,19,0.526,1,2,0.5,2,3,0.667,1,5,6,10,4,0,2,2,23,23.7,16
64,31,15/03/2013,22-190,WAS,,NOH,1,33:36:00,12,15,0.8,3,3,1,2,2,1,1,3,4,9,2,0,3,1,29,29.8,12
65,32,16/03/2013,22-191,WAS,,PHO,1,32:00:00,8,11,0.727,0,0,,1,2,0.5,0,5,5,11,3,1,3,3,17,20.8,22
66,33,18/03/2013,22-193,WAS,@,CHA,1,33:00:00,8,17,0.471,1,1,1,8,9,0.889,1,3,4,5,2,1,6,6,25,15.3,-9
67,34,20/03/2013,22-195,WAS,@,PHO,1,35:50:00,7,14,0.5,0,0,,5,6,0.833,2,0,2,8,1,0,5,4,19,13,-6
68,35,22/03/2013,22-197,WAS,@,LAL,1,44:15:00,9,19,0.474,0,1,0,6,8,0.75,1,5,6,16,3,0,1,2,24,28.1,7
69,36,23/03/2013,22-198,WAS,@,GSW,1,23:37,6,12,0.5,0,0,,2,2,1,2,1,3,3,1,0,1,0,14,11.8,-13
70,37,25/03/2013,22-200,WAS,,MEM,1,44:33:00,13,22,0.591,2,4,0.5,19,24,0.792,0,7,7,8,1,1,2,2,47,41.4,26
71,38,27/03/2013,22-202,WAS,@,OKC,1,35:15:00,3,18,0.167,0,1,0,12,15,0.8,1,3,4,12,1,0,3,4,18,11.8,-19
72,39,29/03/2013,22-204,WAS,@,ORL,1,37:48:00,11,28,0.393,1,2,0.5,12,14,0.857,5,4,9,2,2,0,4,5,35,21.1,-5
73,40,31/03/2013,22-206,WAS,,TOR,1,34:50:00,7,15,0.467,1,3,0.333,3,4,0.75,0,6,6,10,0,1,1,4,18,16.8,28
74,41,02/04/2013,22-208,WAS,,CHI,1,36:53:00,8,17,0.471,0,0,,11,13,0.846,1,7,8,9,0,3,1,0,27,27.7,7
75,42,03/04/2013,22-209,WAS,@,TOR,1,32:35:00,5,17,0.294,0,1,0,10,10,1,1,4,5,5,0,0,2,3,20,12.3,-21
76,43,06/04/2013,22-212,WAS,,IND,1,38:10:00,16,25,0.64,0,0,,5,10,0.5,0,4,4,5,3,2,2,2,37,30.2,20
77,44,07/04/2013,22-213,WAS,@,BOS,1,39:44:00,8,20,0.4,0,3,0,0,0,,0,3,3,10,1,0,3,3,16,9.9,-11
78,45,09/04/2013,22-215,WAS,@,NYK,1,33:05:00,11,19,0.579,0,0,,11,14,0.786,0,3,3,3,1,0,4,0,33,22.9,-27
79,46,10/04/2013,22-216,WAS,,MIA,1,39:51:00,7,18,0.389,0,1,0,3,3,1,3,6,9,11,2,2,2,2,17,19.4,7
80,47,12/04/2013,22-218,WAS,,PHI,1,34:31:00,9,21,0.429,0,1,0,6,10,0.6,0,2,2,7,1,1,3,1,24,15.1,-12
81,48,15/04/2013,22-221,WAS,@,BRK,1,33:47:00,5,19,0.263,0,2,0,8,12,0.667,0,6,6,12,3,0,3,1,18,14.9,0
82,49,17/04/2013,22-223,WAS,@,CHI,1,38:10:00,8,21,0.381,1,2,0.5,6,8,0.75,1,2,3,4,0,0,1,3,23,12.6,-17
1,1,30/10/2013,23-054,WAS,@,DET,1,38:59:00,8,21,0.381,0,4,0,4,6,0.667,2,0,2,11,3,0,4,3,20,14.6,-8
2,2,01/11/2013,23-056,WAS,,PHI,1,33:56:00,10,19,0.526,2,3,0.667,4,6,0.667,0,5,5,6,3,0,2,3,26,21.4,-2
3,3,03/11/2013,23-058,WAS,@,MIA,1,39:02:00,4,12,0.333,1,4,0.25,2,2,1,2,2,4,9,1,0,5,5,11,6.5,-12
4,4,06/11/2013,23-061,WAS,@,PHI,1,35:49:00,8,16,0.5,5,8,0.625,3,4,0.75,0,3,3,9,1,1,2,4,24,20.9,19
5,5,08/11/2013,23-063,WAS,,BRK,1,42:43:00,4,14,0.286,1,4,0.25,8,8,1,0,6,6,14,4,0,4,1,17,20,17
6,6,10/11/2013,23-065,WAS,@,OKC,1,39:40:00,3,13,0.231,1,5,0.2,3,3,1,0,5,5,8,0,1,4,0,10,5.9,-1
7,7,12/11/2013,23-067,WAS,@,DAL,1,34:06:00,5,10,0.5,1,3,0.333,3,4,0.75,0,5,5,10,1,0,3,1,14,14.7,-2
8,8,13/11/2013,23-068,WAS,@,SAS,1,30:21:00,5,19,0.263,1,3,0.333,3,3,1,1,7,8,3,2,1,3,0,14,7.3,-2
9,9,16/11/2013,23-071,WAS,,CLE,1,37:47:00,3,13,0.231,0,4,0,3,3,1,0,2,2,12,1,0,1,0,9,10.1,-8
10,10,19/11/2013,23-074,WAS,,MIN,1,39:24:00,5,17,0.294,0,1,0,4,4,1,0,5,5,16,2,1,1,2,14,17.7,6
11,11,20/11/2013,23-075,WAS,@,CLE,1,40:48:00,6,16,0.375,0,1,0,3,3,1,0,4,4,10,4,0,3,1,15,15,13
12,12,22/11/2013,23-077,WAS,@,TOR,1,39:35:00,15,21,0.714,2,2,1,5,7,0.714,1,5,6,2,3,0,4,2,37,29.3,7
13,13,23/11/2013,23-078,WAS,,NYK,1,39:30:00,10,18,0.556,1,2,0.5,10,11,0.909,1,3,4,7,2,1,7,1,31,23.8,16
14,14,26/11/2013,23-081,WAS,,LAL,1,36:36:00,10,18,0.556,0,2,0,11,12,0.917,1,5,6,9,3,0,3,2,31,29.7,8
15,15,27/11/2013,23-082,WAS,@,MIL,1,38:36:00,7,18,0.389,3,6,0.5,2,2,1,0,2,2,6,5,0,5,1,19,13.6,10
16,16,29/11/2013,23-084,WAS,@,IND,1,34:42:00,4,14,0.286,0,2,0,0,0,,0,3,3,9,0,0,3,2,8,3.2,-15
17,17,30/11/2013,23-085,WAS,,ATL,1,38:45:00,9,18,0.5,2,6,0.333,6,11,0.545,0,6,6,12,5,0,3,2,26,26.4,16
18,18,02/12/2013,23-087,WAS,,ORL,1,29:24:00,5,14,0.357,2,4,0.5,4,4,1,1,3,4,13,1,0,3,1,16,16.5,26
19,19,06/12/2013,23-091,WAS,,MIL,1,47:30:00,9,23,0.391,0,5,0,12,13,0.923,0,3,3,8,2,3,5,5,30,20.7,5
20,20,09/12/2013,23-094,WAS,,DEN,1,38:16:00,8,20,0.4,2,5,0.4,2,4,0.5,1,4,5,8,3,1,4,3,20,14.4,0
21,21,13/12/2013,23-098,WAS,@,ATL,1,37:16:00,6,22,0.273,1,4,0.25,0,0,,0,4,4,11,0,0,4,4,13,3.3,-1
22,22,14/12/2013,23-099,WAS,,LAC,1,40:37:00,10,16,0.625,0,4,0,4,5,0.8,1,2,3,12,1,0,6,5,24,19.1,-15
23,23,16/12/2013,23-101,WAS,@,NYK,1,32:35:00,7,16,0.438,1,3,0.333,5,6,0.833,1,5,6,8,2,0,7,3,20,12.8,-6
24,24,18/12/2013,23-103,WAS,@,BRK,1,37:30:00,8,17,0.471,3,4,0.75,2,2,1,1,3,4,6,1,1,6,4,21,12.2,8
25,25,21/12/2013,23-106,WAS,@,BOS,1,36:29:00,8,18,0.444,1,5,0.2,3,4,0.75,0,3,3,9,6,1,1,4,20,21.5,16
26,26,27/12/2013,23-112,WAS,@,MIN,1,36:10:00,11,20,0.55,1,4,0.25,3,3,1,0,4,4,7,0,0,1,2,26,20.7,-16
27,27,28/12/2013,23-113,WAS,,DET,1,30:26:00,8,14,0.571,0,1,0,4,5,0.8,0,1,1,11,0,0,2,3,20,17.8,24
