Rk,G,Date,Age,Tm,,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
74,72,28/03/2017,26-203,WAS,@,LAL,1,36:42:00,14,25,0.56,1,4,0.25,5,5,1,0,3,3,14,4,0,3,3,34,32.6,11
75,73,29/03/2017,26-204,WAS,@,LAC,1,38:49:00,16,23,0.696,1,3,0.333,8,11,0.727,2,5,7,8,3,0,6,5,41,33.6,-9
76,74,31/03/2017,26-206,WAS,@,UTA,1,37:55:00,6,22,0.273,1,3,0.333,3,4,0.75,1,3,4,5,1,0,2,1,16,6.3,-19
77,75,02/04/2017,26-208,WAS,@,GSW,1,26:43:00,4,11,0.364,0,1,0,7,8,0.875,0,4,4,11,1,0,3,0,15,15.4,-14
78,76,04/04/2017,26-210,WAS,,CHO,1,35:25:00,8,16,0.5,3,4,0.75,4,5,0.8,0,1,1,13,6,0,5,3,23,23.8,-6
79,77,06/04/2017,26-212,WAS,@,NYK,1,31:35:00,9,15,0.6,4,5,0.8,2,6,0.333,0,1,1,8,1,1,2,3,24,19.9,6
80,78,08/04/2017,26-214,WAS,,MIA,1,35:52:00,5,18,0.278,1,3,0.333,5,7,0.714,0,6,6,8,2,2,8,2,16,6.6,-7
81,,10/04/2017,26-216,WAS,@,DET,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
82,,12/04/2017,26-218,WAS,@,MIA,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
1,1,18/10/2017,27-042,WAS,,PHI,1,37:09:00,10,28,0.357,0,3,0,8,9,0.889,2,3,5,8,0,2,2,2,28,18.5,19
2,2,20/10/2017,27-044,WAS,,DET,1,33:34:00,8,12,0.667,1,3,0.333,9,11,0.818,0,3,3,10,1,2,8,1,26,21.9,4
3,3,23/10/2017,27-047,WAS,@,DEN,1,35:02:00,3,13,0.231,0,3,0,13,15,0.867,0,1,1,12,2,1,2,2,19,18.9,5
4,4,25/10/2017,27-049,WAS,@,LAL,1,40:32:00,7,22,0.318,1,5,0.2,3,4,0.75,0,3,3,9,1,0,4,1,18,8.8,-12
5,5,27/10/2017,27-051,WAS,@,GSW,1,37:43:00,7,20,0.35,2,7,0.286,4,6,0.667,0,2,2,14,1,1,4,3,20,14.9,6
6,6,29/10/2017,27-053,WAS,@,SAC,1,26:23:00,7,12,0.583,5,6,0.833,0,0,,1,1,2,9,1,1,6,0,19,16.4,26
7,7,01/11/2017,27-056,WAS,,PHO,1,35:57:00,10,18,0.556,1,4,0.25,0,4,0,0,5,5,6,3,1,4,5,21,14.2,4
8,8,03/11/2017,27-058,WAS,,CLE,1,38:28:00,4,13,0.308,0,3,0,5,12,0.417,0,6,6,15,1,1,1,0,13,15.7,-8
9,,05/11/2017,27-060,WAS,@,TOR,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,9,07/11/2017,27-062,WAS,,DAL,1,37:13:00,5,10,0.5,0,1,0,13,18,0.722,0,3,3,14,1,1,4,3,23,23.2,-12
11,10,09/11/2017,27-064,WAS,,LAL,1,31:30:00,8,18,0.444,0,2,0,7,7,1,1,7,8,5,2,3,2,3,23,20.8,21
12,11,11/11/2017,27-066,WAS,,ATL,1,24:08:00,4,8,0.5,0,1,0,5,6,0.833,0,5,5,5,1,2,2,4,13,12.4,9
13,12,13/11/2017,27-068,WAS,,SAC,1,27:26:00,8,10,0.8,4,4,1,1,1,1,0,2,2,9,1,0,2,2,21,22.3,23
14,13,15/11/2017,27-070,WAS,@,MIA,1,37:40:00,9,21,0.429,2,3,0.667,7,8,0.875,1,3,4,6,1,2,1,2,27,21.9,18
15,14,17/11/2017,27-072,WAS,,MIA,1,35:15:00,3,12,0.25,2,7,0.286,0,0,,0,3,3,8,0,0,3,1,8,3.9,-5
16,,19/11/2017,27-074,WAS,@,TOR,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
17,15,20/11/2017,27-075,WAS,@,MIL,1,31:10:00,5,13,0.385,1,3,0.333,4,5,0.8,0,1,1,6,0,0,2,1,15,9.6,3
18,16,22/11/2017,27-077,WAS,@,CHO,1,41:08:00,13,26,0.5,0,5,0,5,6,0.833,1,0,1,11,1,1,1,4,31,25.1,-2
19,,25/11/2017,27-080,WAS,,POR,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
20,,28/11/2017,27-083,WAS,@,MIN,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
21,,29/11/2017,27-084,WAS,@,PHI,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
22,,01/12/2017,27-086,WAS,,DET,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
23,,04/12/2017,27-089,WAS,@,UTA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
24,,05/12/2017,27-090,WAS,@,POR,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
25,,07/12/2017,27-092,WAS,@,PHO,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
26,,09/12/2017,27-094,WAS,@,LAC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
27,,12/12/2017,27-097,WAS,@,BRK,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
28,17,13/12/2017,27-098,WAS,,MEM,1,27:37:00,6,15,0.4,1,3,0.333,0,4,0,0,1,1,4,2,1,2,2,13,6.3,11
29,18,15/12/2017,27-100,WAS,,LAC,1,29:37:00,5,16,0.313,1,6,0.167,4,7,0.571,0,6,6,5,2,2,5,3,15,7.1,4
30,19,17/12/2017,27-102,WAS,,CLE,1,32:01:00,6,16,0.375,2,5,0.4,1,2,0.5,2,8,10,6,1,2,3,0,15,13.2,-2
31,20,19/12/2017,27-104,WAS,,NOP,1,33:29:00,6,18,0.333,4,8,0.5,2,4,0.5,2,4,6,10,1,0,5,2,18,11.8,4
32,21,22/12/2017,27-107,WAS,@,BRK,1,16:22,4,11,0.364,1,2,0.5,1,1,1,1,1,2,4,0,0,0,0,10,7.7,-21
33,22,23/12/2017,27-108,WAS,,ORL,1,30:50:00,3,9,0.333,2,4,0.5,2,3,0.667,0,3,3,13,1,1,6,1,10,9.8,11
34,23,25/12/2017,27-110,WAS,@,BOS,1,38:52:00,8,19,0.421,0,3,0,5,7,0.714,1,4,5,14,1,0,1,3,21,20.6,15
35,24,27/12/2017,27-112,WAS,@,ATL,1,33:32:00,3,9,0.333,0,2,0,4,7,0.571,0,1,1,11,0,0,2,3,10,8.5,-16
36,25,29/12/2017,27-114,WAS,,HOU,1,31:22:00,7,10,0.7,2,4,0.5,1,2,0.5,0,2,2,4,5,0,4,3,17,15.6,11
37,26,31/12/2017,27-116,WAS,,CHI,1,40:46:00,6,20,0.3,2,7,0.286,7,9,0.778,2,5,7,9,1,4,3,4,21,17,10
38,27,03/01/2018,27-119,WAS,,NYK,1,34:21:00,9,18,0.5,1,3,0.333,6,9,0.667,1,2,3,9,1,1,3,0,25,21.1,27
39,28,05/01/2018,27-121,WAS,@,MEM,1,36:07:00,8,16,0.5,3,5,0.6,6,8,0.75,2,1,3,9,4,1,4,0,25,24.9,2
40,29,06/01/2018,27-122,WAS,,MIL,1,41:56:00,5,19,0.263,1,2,0.5,5,6,0.833,0,3,3,16,1,1,6,2,16,11.3,1
41,30,10/01/2018,27-126,WAS,,UTA,1,42:20:00,14,27,0.519,3,6,0.5,4,7,0.571,2,4,6,11,3,1,8,1,35,26.1,-3
42,31,12/01/2018,27-128,WAS,,ORL,1,36:15:00,13,21,0.619,1,2,0.5,3,5,0.6,0,3,3,9,1,3,4,1,30,25.6,-3
43,32,13/01/2018,27-129,WAS,,BRK,1,39:53:00,9,24,0.375,0,2,0,5,6,0.833,0,3,3,16,2,0,8,1,23,15.1,6
44,33,15/01/2018,27-131,WAS,,MIL,1,41:04:00,7,22,0.318,1,3,0.333,12,13,0.923,0,4,4,9,3,2,4,2,27,21.1,-4
45,34,17/01/2018,27-133,WAS,@,CHO,1,24:20:00,5,11,0.455,2,2,1,0,0,,0,2,2,9,0,2,3,2,12,10.8,-20
46,35,19/01/2018,27-135,WAS,@,DET,1,37:19:00,6,15,0.4,2,5,0.4,2,3,0.667,0,3,3,11,1,0,5,2,16,11.3,5
47,36,22/01/2018,27-138,WAS,@,DAL,1,35:43:00,4,16,0.25,0,4,0,3,4,0.75,1,3,4,5,0,2,4,1,11,3.1,0
48,37,25/01/2018,27-141,WAS,@,OKC,1,35:16:00,7,16,0.438,5,10,0.5,2,2,1,0,1,1,12,2,1,5,2,21,18.2,1
49,,27/01/2018,27-143,WAS,@,ATL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
50,,30/01/2018,27-146,WAS,,OKC,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
51,,01/02/2018,27-148,WAS,,TOR,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
52,,03/02/2018,27-150,WAS,@,ORL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
53,,05/02/2018,27-152,WAS,@,IND,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
54,,06/02/2018,27-153,WAS,@,PHI,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
55,,08/02/2018,27-155,WAS,,BOS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
56,,10/02/2018,27-157,WAS,@,CHI,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
57,,14/02/2018,27-161,WAS,@,NYK,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
58,,22/02/2018,27-169,WAS,@,CLE,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
59,,23/02/2018,27-170,WAS,,CHO,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
60,,25/02/2018,27-172,WAS,,PHI,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
61,,27/02/2018,27-174,WAS,@,MIL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
62,,28/02/2018,27-175,WAS,,GSW,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
63,,02/03/2018,27-177,WAS,,TOR,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
64,,04/03/2018,27-179,WAS,,IND,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
65,,06/03/2018,27-181,WAS,,MIA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
66,,09/03/2018,27-184,WAS,@,NOP,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
67,,10/03/2018,27-185,WAS,@,MIA,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
68,,13/03/2018,27-188,WAS,,MIN,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
69,,14/03/2018,27-189,WAS,@,BOS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
70,,17/03/2018,27-192,WAS,,IND,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
71,,21/03/2018,27-196,WAS,@,SAS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
72,,23/03/2018,27-198,WAS,,DEN,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
73,,25/03/2018,27-200,WAS,,NYK,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
74,,27/03/2018,27-202,WAS,,SAS,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
75,,29/03/2018,27-204,WAS,@,DET,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
76,38,31/03/2018,27-206,WAS,,CHO,1,33:09:00,6,17,0.353,2,6,0.333,1,1,1,2,1,3,14,1,0,4,2,15,13.2,16
77,,01/04/2018,27-207,WAS,@,CHI,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
78,39,03/04/2018,27-209,WAS,@,HOU,1,32:39:00,3,10,0.3,1,3,0.333,2,4,0.5,0,4,4,10,1,0,8,2,9,2.8,-18
79,40,05/04/2018,27-211,WAS,@,CLE,1,38:17:00,10,20,0.5,2,5,0.4,6,6,1,0,4,4,14,3,0,6,2,28,25.2,-12
80,,06/04/2018,27-212,WAS,,ATL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
81,41,10/04/2018,27-216,WAS,,BOS,1,36:25:00,9,16,0.563,4,5,0.8,7,9,0.778,0,7,7,12,3,3,7,5,29,27.2,3
82,,11/04/2018,27-217,WAS,@,ORL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
